"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"%RH"	"hPa"	""	""	""	""	""
"02/23/2023 13:02'54"	"44980.5436805556"	"  22.9000"	"  80.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:03'04"	"44980.5437962963"	"  22.9000"	"  80.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:03'14"	"44980.5439120370"	"  22.9000"	"  80.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:03'24"	"44980.5440277778"	"  22.9000"	"  80.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:03'34"	"44980.5441435185"	"  22.9000"	"  80.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:03'44"	"44980.5442592593"	"  22.9000"	"  80.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:03'54"	"44980.5443750000"	"  22.9000"	"  80.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:04'04"	"44980.5444907407"	"  22.9000"	"  80.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:04'14"	"44980.5446064815"	"  22.9000"	"  80.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:04'24"	"44980.5447222222"	"  22.9000"	"  80.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:04'34"	"44980.5448379630"	"  22.9000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:04'44"	"44980.5449537037"	"  22.9000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:04'54"	"44980.5450694444"	"  22.9000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:05'04"	"44980.5451851852"	"  22.9000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:05'14"	"44980.5453009259"	"  22.9000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:05'24"	"44980.5454166667"	"  22.9000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:05'34"	"44980.5455324074"	"  22.9000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:05'44"	"44980.5456481481"	"  22.9000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:05'54"	"44980.5457638889"	"  22.9000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:06'04"	"44980.5458796296"	"  22.9000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:06'14"	"44980.5459953704"	"  23.0000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:06'24"	"44980.5461111111"	"  23.0000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:06'34"	"44980.5462268519"	"  23.0000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:06'44"	"44980.5463425926"	"  23.0000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:06'54"	"44980.5464583333"	"  23.0000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:07'04"	"44980.5465740741"	"  23.0000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:07'14"	"44980.5466898148"	"  23.0000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:07'24"	"44980.5468055556"	"  23.0000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:07'34"	"44980.5469212963"	"  23.0000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:07'44"	"44980.5470370370"	"  23.0000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:07'54"	"44980.5471527778"	"  23.0000"	"  79.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:08'04"	"44980.5472685185"	"  23.0000"	"  79.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:08'14"	"44980.5473842593"	"  23.0000"	"  79.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:08'24"	"44980.5475000000"	"  23.0000"	"  79.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:08'34"	"44980.5476157407"	"  23.0000"	"  79.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:08'44"	"44980.5477314815"	"  23.0000"	"  79.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:08'54"	"44980.5478472222"	"  23.0000"	"  79.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:09'04"	"44980.5479629630"	"  23.0000"	"  79.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:09'14"	"44980.5480787037"	"  23.0000"	"  79.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:09'24"	"44980.5481944444"	"  23.0000"	"  79.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:09'34"	"44980.5483101852"	"  23.0000"	"  79.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:09'44"	"44980.5484259259"	"  23.0000"	"  79.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:09'54"	"44980.5485416667"	"  23.0000"	"  78.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:10'04"	"44980.5486574074"	"  23.0000"	"  78.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:10'14"	"44980.5487731481"	"  23.0000"	"  78.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:10'24"	"44980.5488888889"	"  23.0000"	"  78.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:10'34"	"44980.5490046296"	"  23.0000"	"  78.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:10'44"	"44980.5491203704"	"  23.0000"	"  78.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:10'54"	"44980.5492361111"	"  23.0000"	"  78.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:11'04"	"44980.5493518519"	"  23.1000"	"  78.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:11'14"	"44980.5494675926"	"  23.1000"	"  78.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:11'24"	"44980.5495833333"	"  23.1000"	"  78.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:11'34"	"44980.5496990741"	"  23.1000"	"  78.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:11'44"	"44980.5498148148"	"  23.1000"	"  78.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:11'54"	"44980.5499305556"	"  23.1000"	"  78.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:12'04"	"44980.5500462963"	"  23.1000"	"  78.0000"	"  1017.8000"	""	""	""	""	""	
"02/23/2023 13:12'14"	"44980.5501620370"	"  23.1000"	"  78.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:12'24"	"44980.5502777778"	"  23.1000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:12'34"	"44980.5503935185"	"  23.1000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:12'44"	"44980.5505092593"	"  23.1000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:12'54"	"44980.5506250000"	"  23.1000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:13'04"	"44980.5507407407"	"  23.1000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:13'14"	"44980.5508564815"	"  23.1000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:13'24"	"44980.5509722222"	"  23.1000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:13'34"	"44980.5510879630"	"  23.1000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:13'44"	"44980.5512037037"	"  23.1000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:13'54"	"44980.5513194444"	"  23.2000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:14'04"	"44980.5514351852"	"  23.2000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:14'14"	"44980.5515509259"	"  23.2000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:14'24"	"44980.5516666667"	"  23.2000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:14'34"	"44980.5517824074"	"  23.2000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:14'44"	"44980.5518981481"	"  23.2000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:14'54"	"44980.5520138889"	"  23.2000"	"  77.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:15'04"	"44980.5521296296"	"  23.2000"	"  77.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:15'14"	"44980.5522453704"	"  23.2000"	"  77.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:15'24"	"44980.5523611111"	"  23.2000"	"  77.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:15'34"	"44980.5524768519"	"  23.2000"	"  77.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:15'44"	"44980.5525925926"	"  23.2000"	"  77.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:15'54"	"44980.5527083333"	"  23.2000"	"  77.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:16'04"	"44980.5528240741"	"  23.2000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:16'14"	"44980.5529398148"	"  23.2000"	"  77.0000"	"  1017.7000"	""	""	""	""	""	
"02/23/2023 13:16'24"	"44980.5530555556"	"  23.2000"	"  77.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:16'34"	"44980.5531712963"	"  23.2000"	"  77.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:16'44"	"44980.5532870370"	"  23.2000"	"  77.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:16'54"	"44980.5534027778"	"  23.2000"	"  77.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:17'04"	"44980.5535185185"	"  23.2000"	"  77.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:17'14"	"44980.5536342593"	"  23.2000"	"  77.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:17'24"	"44980.5537500000"	"  23.2000"	"  76.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:17'34"	"44980.5538657407"	"  23.2000"	"  76.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:17'44"	"44980.5539814815"	"  23.2000"	"  76.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:17'54"	"44980.5540972222"	"  23.2000"	"  76.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:18'04"	"44980.5542129630"	"  23.2000"	"  76.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:18'14"	"44980.5543287037"	"  23.2000"	"  76.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:18'24"	"44980.5544444444"	"  23.2000"	"  76.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:18'34"	"44980.5545601852"	"  23.2000"	"  76.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:18'44"	"44980.5546759259"	"  23.2000"	"  76.0000"	"  1017.6000"	""	""	""	""	""	
"02/23/2023 13:18'54"	"44980.5547916667"	"  23.3000"	"  75.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:19'04"	"44980.5549074074"	"  23.3000"	"  75.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:19'14"	"44980.5550231481"	"  23.3000"	"  75.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:19'24"	"44980.5551388889"	"  23.3000"	"  75.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:19'34"	"44980.5552546296"	"  23.3000"	"  75.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:19'44"	"44980.5553703704"	"  23.3000"	"  75.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:19'54"	"44980.5554861111"	"  23.3000"	"  75.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:20'04"	"44980.5556018519"	"  23.3000"	"  75.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:20'14"	"44980.5557175926"	"  23.3000"	"  75.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:20'24"	"44980.5558333333"	"  23.3000"	"  75.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:20'34"	"44980.5559490741"	"  23.3000"	"  75.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:20'44"	"44980.5560648148"	"  23.3000"	"  75.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:20'54"	"44980.5561805556"	"  23.3000"	"  75.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:21'04"	"44980.5562962963"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:21'14"	"44980.5564120370"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:21'24"	"44980.5565277778"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:21'34"	"44980.5566435185"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:21'44"	"44980.5567592593"	"  23.3000"	"  74.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:21'54"	"44980.5568750000"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:22'04"	"44980.5569907407"	"  23.3000"	"  74.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:22'14"	"44980.5571064815"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:22'24"	"44980.5572222222"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:22'34"	"44980.5573379630"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:22'44"	"44980.5574537037"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:22'54"	"44980.5575694444"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:23'04"	"44980.5576851852"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:23'14"	"44980.5578009259"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:23'24"	"44980.5579166667"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:23'34"	"44980.5580324074"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:23'44"	"44980.5581481481"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:23'54"	"44980.5582638889"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:24'04"	"44980.5583796296"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:24'14"	"44980.5584953704"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:24'24"	"44980.5586111111"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:24'34"	"44980.5587268519"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:24'44"	"44980.5588425926"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:24'54"	"44980.5589583333"	"  23.3000"	"  74.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:25'04"	"44980.5590740741"	"  23.3000"	"  74.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:25'14"	"44980.5591898148"	"  23.3000"	"  74.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:25'24"	"44980.5593055556"	"  23.3000"	"  74.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:25'34"	"44980.5594212963"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:25'44"	"44980.5595370370"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:25'54"	"44980.5596527778"	"  23.3000"	"  74.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:26'04"	"44980.5597685185"	"  23.3000"	"  73.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:26'14"	"44980.5598842593"	"  23.3000"	"  73.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:26'24"	"44980.5600000000"	"  23.3000"	"  73.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:26'34"	"44980.5601157407"	"  23.3000"	"  73.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:26'44"	"44980.5602314815"	"  23.3000"	"  73.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:26'54"	"44980.5603472222"	"  23.3000"	"  73.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:27'04"	"44980.5604629630"	"  23.3000"	"  73.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:27'14"	"44980.5605787037"	"  23.3000"	"  73.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:27'24"	"44980.5606944444"	"  23.3000"	"  73.0000"	"  1017.5000"	""	""	""	""	""	
"02/23/2023 13:27'34"	"44980.5608101852"	"  23.3000"	"  74.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:27'44"	"44980.5609259259"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:27'54"	"44980.5610416667"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:28'04"	"44980.5611574074"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:28'14"	"44980.5612731481"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:28'24"	"44980.5613888889"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:28'34"	"44980.5615046296"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:28'44"	"44980.5616203704"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:28'54"	"44980.5617361111"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:29'04"	"44980.5618518519"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:29'14"	"44980.5619675926"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:29'24"	"44980.5620833333"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:29'34"	"44980.5621990741"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:29'44"	"44980.5623148148"	"  23.3000"	"  72.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:29'54"	"44980.5624305556"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:30'04"	"44980.5625462963"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:30'14"	"44980.5626620370"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:30'24"	"44980.5627777778"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:30'34"	"44980.5628935185"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:30'44"	"44980.5630092593"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:30'54"	"44980.5631250000"	"  23.3000"	"  73.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:31'04"	"44980.5632407407"	"  23.3000"	"  73.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:31'14"	"44980.5633564815"	"  23.3000"	"  73.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:31'24"	"44980.5634722222"	"  23.3000"	"  73.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:31'34"	"44980.5635879630"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:31'44"	"44980.5637037037"	"  23.3000"	"  73.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:31'54"	"44980.5638194444"	"  23.3000"	"  73.0000"	"  1017.4000"	""	""	""	""	""	
"02/23/2023 13:32'04"	"44980.5639351852"	"  23.3000"	"  73.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:32'14"	"44980.5640509259"	"  23.3000"	"  73.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:32'24"	"44980.5641666667"	"  23.3000"	"  73.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:32'34"	"44980.5642824074"	"  23.3000"	"  72.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:32'44"	"44980.5643981481"	"  23.3000"	"  72.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:32'54"	"44980.5645138889"	"  23.3000"	"  72.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:33'04"	"44980.5646296296"	"  23.3000"	"  71.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:33'14"	"44980.5647453704"	"  23.3000"	"  71.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:33'24"	"44980.5648611111"	"  23.3000"	"  71.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:33'34"	"44980.5649768519"	"  23.3000"	"  71.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:33'44"	"44980.5650925926"	"  23.3000"	"  71.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:33'54"	"44980.5652083333"	"  23.3000"	"  71.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:34'04"	"44980.5653240741"	"  23.3000"	"  71.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:34'14"	"44980.5654398148"	"  23.3000"	"  71.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:34'24"	"44980.5655555556"	"  23.3000"	"  72.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:34'34"	"44980.5656712963"	"  23.3000"	"  72.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:34'44"	"44980.5657870370"	"  23.3000"	"  72.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:34'54"	"44980.5659027778"	"  23.3000"	"  72.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:35'04"	"44980.5660185185"	"  23.3000"	"  72.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:35'14"	"44980.5661342593"	"  23.3000"	"  72.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:35'24"	"44980.5662500000"	"  23.3000"	"  72.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:35'34"	"44980.5663657407"	"  23.3000"	"  72.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:35'44"	"44980.5664814815"	"  23.3000"	"  71.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:35'54"	"44980.5665972222"	"  23.3000"	"  71.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:36'04"	"44980.5667129630"	"  23.2000"	"  72.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:36'14"	"44980.5668287037"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:36'24"	"44980.5669444444"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:36'34"	"44980.5670601852"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:36'44"	"44980.5671759259"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:36'54"	"44980.5672916667"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:37'04"	"44980.5674074074"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:37'14"	"44980.5675231481"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:37'24"	"44980.5676388889"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:37'34"	"44980.5677546296"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:37'44"	"44980.5678703704"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:37'54"	"44980.5679861111"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:38'04"	"44980.5681018519"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:38'14"	"44980.5682175926"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:38'24"	"44980.5683333333"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:38'34"	"44980.5684490741"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:38'44"	"44980.5685648148"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:38'54"	"44980.5686805556"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:39'04"	"44980.5687962963"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:39'14"	"44980.5689120370"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:39'24"	"44980.5690277778"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:39'34"	"44980.5691435185"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:39'44"	"44980.5692592593"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:39'54"	"44980.5693750000"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:40'04"	"44980.5694907407"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:40'14"	"44980.5696064815"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:40'24"	"44980.5697222222"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:40'34"	"44980.5698379630"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
