 "< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"%RH"	"hPa"	""	""	""	""	""
"11/12/2022 12:41'58"	"44877.5291435185"	"  15.2000"	"  65.0000"	"  1023.6000"	""	""	""	""	""	
"11/12/2022 12:51'58"	"44877.5360879630"	"  15.3000"	"  64.0000"	"  1023.5000"	""	""	""	""	""	
"11/12/2022 13:01'58"	"44877.5430324074"	"  15.5000"	"  64.0000"	"  1023.3000"	""	""	""	""	""	
"11/12/2022 13:11'58"	"44877.5499768519"	"  15.5000"	"  64.0000"	"  1023.3000"	""	""	""	""	""	
"11/12/2022 13:21'58"	"44877.5569212963"	"  15.6000"	"  64.0000"	"  1023.1000"	""	""	""	""	""	
"11/12/2022 13:31'58"	"44877.5638657407"	"  15.7000"	"  63.0000"	"  1023.0000"	""	""	""	""	""	
"11/12/2022 13:41'58"	"44877.5708101852"	"  15.7000"	"  63.0000"	"  1022.9000"	""	""	""	""	""	
"11/12/2022 13:51'58"	"44877.5777546296"	"  15.7000"	"  63.0000"	"  1022.9000"	""	""	""	""	""	
"11/12/2022 14:01'58"	"44877.5846990741"	"  15.8000"	"  63.0000"	"  1022.8000"	""	""	""	""	""	
"11/12/2022 14:11'58"	"44877.5916435185"	"  15.8000"	"  63.0000"	"  1022.8000"	""	""	""	""	""	
"11/12/2022 14:21'58"	"44877.5985879630"	"  15.9000"	"  63.0000"	"  1022.9000"	""	""	""	""	""	
"11/12/2022 14:31'58"	"44877.6055324074"	"  15.9000"	"  63.0000"	"  1022.9000"	""	""	""	""	""	
"11/12/2022 14:41'58"	"44877.6124768519"	"  16.0000"	"  63.0000"	"  1023.1000"	""	""	""	""	""	
"11/12/2022 14:51'58"	"44877.6194212963"	"  16.0000"	"  62.0000"	"  1023.0000"	""	""	""	""	""	
"11/12/2022 15:01'58"	"44877.6263657407"	"  16.0000"	"  62.0000"	"  1023.0000"	""	""	""	""	""	
"11/12/2022 15:11'58"	"44877.6333101852"	"  16.1000"	"  62.0000"	"  1023.1000"	""	""	""	""	""	
"11/12/2022 15:21'58"	"44877.6402546296"	"  16.1000"	"  62.0000"	"  1022.9000"	""	""	""	""	""	
"11/12/2022 15:31'58"	"44877.6471990741"	"  16.1000"	"  62.0000"	"  1022.8000"	""	""	""	""	""	
"11/12/2022 15:41'58"	"44877.6541435185"	"  16.2000"	"  62.0000"	"  1022.7000"	""	""	""	""	""	
"11/12/2022 15:51'58"	"44877.6610879630"	"  16.2000"	"  62.0000"	"  1022.7000"	""	""	""	""	""	
"11/12/2022 16:01'58"	"44877.6680324074"	"  16.2000"	"  62.0000"	"  1022.6000"	""	""	""	""	""	
"11/12/2022 16:11'58"	"44877.6749768519"	"  16.2000"	"  62.0000"	"  1022.4000"	""	""	""	""	""	
"11/12/2022 16:21'58"	"44877.6819212963"	"  16.2000"	"  62.0000"	"  1022.5000"	""	""	""	""	""	
"11/12/2022 16:31'58"	"44877.6888657407"	"  16.3000"	"  62.0000"	"  1022.4000"	""	""	""	""	""	
"11/12/2022 16:41'58"	"44877.6958101852"	"  16.3000"	"  62.0000"	"  1022.4000"	""	""	""	""	""	
"11/12/2022 16:51'58"	"44877.7027546296"	"  16.3000"	"  62.0000"	"  1022.5000"	""	""	""	""	""	
"11/12/2022 17:01'58"	"44877.7096990741"	"  16.3000"	"  62.0000"	"  1022.7000"	""	""	""	""	""	
"11/12/2022 17:11'58"	"44877.7166435185"	"  16.3000"	"  62.0000"	"  1022.5000"	""	""	""	""	""	
"11/12/2022 17:21'58"	"44877.7235879630"	"  16.3000"	"  62.0000"	"  1022.5000"	""	""	""	""	""	
"11/12/2022 17:31'58"	"44877.7305324074"	"  16.3000"	"  62.0000"	"  1022.6000"	""	""	""	""	""	
"11/12/2022 17:41'58"	"44877.7374768519"	"  16.3000"	"  62.0000"	"  1022.6000"	""	""	""	""	""	
"11/12/2022 17:51'58"	"44877.7444212963"	"  16.2000"	"  63.0000"	"  1022.5000"	""	""	""	""	""	
"11/12/2022 18:01'58"	"44877.7513657407"	"  16.2000"	"  63.0000"	"  1022.6000"	""	""	""	""	""	
"11/12/2022 18:11'58"	"44877.7583101852"	"  16.2000"	"  63.0000"	"  1022.6000"	""	""	""	""	""	
"11/12/2022 18:21'58"	"44877.7652546296"	"  16.1000"	"  64.0000"	"  1022.5000"	""	""	""	""	""	
"11/12/2022 18:31'58"	"44877.7721990741"	"  16.1000"	"  64.0000"	"  1022.6000"	""	""	""	""	""	
"11/12/2022 18:41'58"	"44877.7791435185"	"  16.1000"	"  65.0000"	"  1022.5000"	""	""	""	""	""	
"11/12/2022 18:51'58"	"44877.7860879630"	"  16.0000"	"  65.0000"	"  1022.5000"	""	""	""	""	""	
"11/12/2022 19:01'58"	"44877.7930324074"	"  16.0000"	"  65.0000"	"  1022.5000"	""	""	""	""	""	
"11/12/2022 19:11'58"	"44877.7999768519"	"  16.0000"	"  65.0000"	"  1022.5000"	""	""	""	""	""	
"11/12/2022 19:21'58"	"44877.8069212963"	"  16.0000"	"  65.0000"	"  1022.6000"	""	""	""	""	""	
"11/12/2022 19:31'58"	"44877.8138657407"	"  15.9000"	"  65.0000"	"  1022.4000"	""	""	""	""	""	
"11/12/2022 19:41'58"	"44877.8208101852"	"  15.9000"	"  64.0000"	"  1022.4000"	""	""	""	""	""	
"11/12/2022 19:51'58"	"44877.8277546296"	"  15.8000"	"  65.0000"	"  1022.2000"	""	""	""	""	""	
"11/12/2022 20:01'58"	"44877.8346990741"	"  15.7000"	"  65.0000"	"  1022.2000"	""	""	""	""	""	
"11/12/2022 20:11'58"	"44877.8416435185"	"  15.7000"	"  65.0000"	"  1022.2000"	""	""	""	""	""	
"11/12/2022 20:21'58"	"44877.8485879630"	"  15.7000"	"  65.0000"	"  1022.1000"	""	""	""	""	""	
"11/12/2022 20:31'58"	"44877.8555324074"	"  15.6000"	"  65.0000"	"  1022.0000"	""	""	""	""	""	
"11/12/2022 20:41'58"	"44877.8624768519"	"  15.5000"	"  66.0000"	"  1021.9000"	""	""	""	""	""	
"11/12/2022 20:51'58"	"44877.8694212963"	"  15.5000"	"  66.0000"	"  1021.6000"	""	""	""	""	""	
"11/12/2022 21:01'58"	"44877.8763657407"	"  15.5000"	"  66.0000"	"  1021.7000"	""	""	""	""	""	
"11/12/2022 21:11'58"	"44877.8833101852"	"  15.4000"	"  67.0000"	"  1021.6000"	""	""	""	""	""	
"11/12/2022 21:21'58"	"44877.8902546296"	"  15.3000"	"  67.0000"	"  1021.6000"	""	""	""	""	""	
"11/12/2022 21:31'58"	"44877.8971990741"	"  15.2000"	"  68.0000"	"  1021.5000"	""	""	""	""	""	
"11/12/2022 21:41'58"	"44877.9041435185"	"  15.2000"	"  68.0000"	"  1021.6000"	""	""	""	""	""	
"11/12/2022 21:51'58"	"44877.9110879630"	"  15.1000"	"  68.0000"	"  1021.5000"	""	""	""	""	""	
"11/12/2022 22:01'58"	"44877.9180324074"	"  15.0000"	"  69.0000"	"  1021.4000"	""	""	""	""	""	
"11/12/2022 22:11'58"	"44877.9249768519"	"  15.0000"	"  69.0000"	"  1021.4000"	""	""	""	""	""	
"11/12/2022 22:21'58"	"44877.9319212963"	"  14.9000"	"  69.0000"	"  1021.2000"	""	""	""	""	""	
"11/12/2022 22:31'58"	"44877.9388657407"	"  14.9000"	"  69.0000"	"  1021.0000"	""	""	""	""	""	
"11/12/2022 22:41'58"	"44877.9458101852"	"  14.8000"	"  70.0000"	"  1020.9000"	""	""	""	""	""	
"11/12/2022 22:51'58"	"44877.9527546296"	"  14.7000"	"  70.0000"	"  1020.8000"	""	""	""	""	""	
"11/12/2022 23:01'58"	"44877.9596990741"	"  14.7000"	"  70.0000"	"  1020.7000"	""	""	""	""	""	
"11/12/2022 23:11'58"	"44877.9666435185"	"  14.6000"	"  71.0000"	"  1020.6000"	""	""	""	""	""	
"11/12/2022 23:21'58"	"44877.9735879630"	"  14.6000"	"  71.0000"	"  1020.6000"	""	""	""	""	""	
"11/12/2022 23:31'58"	"44877.9805324074"	"  14.5000"	"  71.0000"	"  1020.6000"	""	""	""	""	""	
"11/12/2022 23:41'58"	"44877.9874768519"	"  14.4000"	"  72.0000"	"  1020.4000"	""	""	""	""	""	
"11/12/2022 23:51'58"	"44877.9944212963"	"  14.4000"	"  72.0000"	"  1020.4000"	""	""	""	""	""	
"11/13/2022 00:01'58"	"44878.0013657407"	"  14.3000"	"  72.0000"	"  1020.2000"	""	""	""	""	""	
"11/13/2022 00:11'58"	"44878.0083101852"	"  14.3000"	"  72.0000"	"  1020.2000"	""	""	""	""	""	
"11/13/2022 00:21'58"	"44878.0152546296"	"  14.2000"	"  73.0000"	"  1020.1000"	""	""	""	""	""	
"11/13/2022 00:31'58"	"44878.0221990741"	"  14.2000"	"  73.0000"	"  1019.8000"	""	""	""	""	""	
"11/13/2022 00:41'58"	"44878.0291435185"	"  14.1000"	"  73.0000"	"  1019.8000"	""	""	""	""	""	
"11/13/2022 00:51'58"	"44878.0360879630"	"  14.1000"	"  73.0000"	"  1019.8000"	""	""	""	""	""	
"11/13/2022 01:01'58"	"44878.0430324074"	"  14.0000"	"  74.0000"	"  1019.7000"	""	""	""	""	""	
"11/13/2022 01:11'58"	"44878.0499768519"	"  13.9000"	"  74.0000"	"  1019.7000"	""	""	""	""	""	
"11/13/2022 01:21'58"	"44878.0569212963"	"  13.9000"	"  74.0000"	"  1019.6000"	""	""	""	""	""	
"11/13/2022 01:31'58"	"44878.0638657407"	"  13.8000"	"  75.0000"	"  1019.4000"	""	""	""	""	""	
"11/13/2022 01:41'58"	"44878.0708101852"	"  13.8000"	"  75.0000"	"  1019.3000"	""	""	""	""	""	
"11/13/2022 01:51'58"	"44878.0777546296"	"  13.7000"	"  75.0000"	"  1019.0000"	""	""	""	""	""	
"11/13/2022 02:01'58"	"44878.0846990741"	"  13.7000"	"  75.0000"	"  1019.1000"	""	""	""	""	""	
"11/13/2022 02:11'58"	"44878.0916435185"	"  13.6000"	"  76.0000"	"  1019.0000"	""	""	""	""	""	
"11/13/2022 02:21'58"	"44878.0985879630"	"  13.6000"	"  76.0000"	"  1018.9000"	""	""	""	""	""	
"11/13/2022 02:31'58"	"44878.1055324074"	"  13.5000"	"  76.0000"	"  1018.7000"	""	""	""	""	""	
"11/13/2022 02:41'58"	"44878.1124768519"	"  13.4000"	"  77.0000"	"  1018.6000"	""	""	""	""	""	
"11/13/2022 02:51'58"	"44878.1194212963"	"  13.4000"	"  77.0000"	"  1018.5000"	""	""	""	""	""	
"11/13/2022 03:01'58"	"44878.1263657407"	"  13.3000"	"  77.0000"	"  1018.3000"	""	""	""	""	""	
"11/13/2022 03:11'58"	"44878.1333101852"	"  13.2000"	"  77.0000"	"  1018.4000"	""	""	""	""	""	
"11/13/2022 03:21'58"	"44878.1402546296"	"  13.2000"	"  77.0000"	"  1018.1000"	""	""	""	""	""	
"11/13/2022 03:31'58"	"44878.1471990741"	"  13.1000"	"  78.0000"	"  1018.1000"	""	""	""	""	""	
"11/13/2022 03:41'58"	"44878.1541435185"	"  13.1000"	"  78.0000"	"  1018.1000"	""	""	""	""	""	
"11/13/2022 03:51'58"	"44878.1610879630"	"  13.0000"	"  78.0000"	"  1018.1000"	""	""	""	""	""	
"11/13/2022 04:01'58"	"44878.1680324074"	"  13.0000"	"  78.0000"	"  1018.0000"	""	""	""	""	""	
"11/13/2022 04:11'58"	"44878.1749768519"	"  12.9000"	"  78.0000"	"  1017.9000"	""	""	""	""	""	
"11/13/2022 04:21'58"	"44878.1819212963"	"  12.9000"	"  78.0000"	"  1017.8000"	""	""	""	""	""	
"11/13/2022 04:31'58"	"44878.1888657407"	"  12.8000"	"  79.0000"	"  1017.9000"	""	""	""	""	""	
"11/13/2022 04:41'58"	"44878.1958101852"	"  12.8000"	"  79.0000"	"  1017.7000"	""	""	""	""	""	
"11/13/2022 04:51'58"	"44878.2027546296"	"  12.7000"	"  79.0000"	"  1017.5000"	""	""	""	""	""	
"11/13/2022 05:01'58"	"44878.2096990741"	"  12.7000"	"  79.0000"	"  1017.3000"	""	""	""	""	""	
"11/13/2022 05:11'58"	"44878.2166435185"	"  12.6000"	"  79.0000"	"  1017.4000"	""	""	""	""	""	
"11/13/2022 05:21'58"	"44878.2235879630"	"  12.6000"	"  79.0000"	"  1017.3000"	""	""	""	""	""	
"11/13/2022 05:31'58"	"44878.2305324074"	"  12.5000"	"  79.0000"	"  1017.0000"	""	""	""	""	""	
"11/13/2022 05:41'58"	"44878.2374768519"	"  12.5000"	"  80.0000"	"  1016.9000"	""	""	""	""	""	
"11/13/2022 05:51'58"	"44878.2444212963"	"  12.4000"	"  80.0000"	"  1016.8000"	""	""	""	""	""	
"11/13/2022 06:01'58"	"44878.2513657407"	"  12.4000"	"  80.0000"	"  1016.7000"	""	""	""	""	""	
"11/13/2022 06:11'58"	"44878.2583101852"	"  12.3000"	"  80.0000"	"  1016.6000"	""	""	""	""	""	
"11/13/2022 06:21'58"	"44878.2652546296"	"  12.3000"	"  80.0000"	"  1016.5000"	""	""	""	""	""	
"11/13/2022 06:31'58"	"44878.2721990741"	"  12.3000"	"  81.0000"	"  1016.5000"	""	""	""	""	""	
"11/13/2022 06:41'58"	"44878.2791435185"	"  12.2000"	"  81.0000"	"  1016.4000"	""	""	""	""	""	
"11/13/2022 06:51'58"	"44878.2860879630"	"  12.2000"	"  81.0000"	"  1016.4000"	""	""	""	""	""	
"11/13/2022 07:01'58"	"44878.2930324074"	"  12.2000"	"  81.0000"	"  1016.5000"	""	""	""	""	""	
"11/13/2022 07:11'58"	"44878.2999768519"	"  12.2000"	"  81.0000"	"  1016.4000"	""	""	""	""	""	
"11/13/2022 07:21'58"	"44878.3069212963"	"  12.3000"	"  81.0000"	"  1016.4000"	""	""	""	""	""	
"11/13/2022 07:31'58"	"44878.3138657407"	"  12.3000"	"  80.0000"	"  1016.3000"	""	""	""	""	""	
"11/13/2022 07:41'58"	"44878.3208101852"	"  12.4000"	"  80.0000"	"  1016.2000"	""	""	""	""	""	
"11/13/2022 07:51'58"	"44878.3277546296"	"  12.4000"	"  80.0000"	"  1016.3000"	""	""	""	""	""	
"11/13/2022 08:01'58"	"44878.3346990741"	"  12.5000"	"  79.0000"	"  1016.2000"	""	""	""	""	""	
"11/13/2022 08:11'58"	"44878.3416435185"	"  12.6000"	"  79.0000"	"  1016.1000"	""	""	""	""	""	
"11/13/2022 08:21'58"	"44878.3485879630"	"  12.8000"	"  78.0000"	"  1016.0000"	""	""	""	""	""	
"11/13/2022 08:31'58"	"44878.3555324074"	"  12.9000"	"  78.0000"	"  1015.9000"	""	""	""	""	""	
"11/13/2022 08:41'58"	"44878.3624768519"	"  13.0000"	"  78.0000"	"  1015.7000"	""	""	""	""	""	
"11/13/2022 08:51'58"	"44878.3694212963"	"  13.1000"	"  77.0000"	"  1015.3000"	""	""	""	""	""	
"11/13/2022 09:01'58"	"44878.3763657407"	"  13.2000"	"  76.0000"	"  1015.0000"	""	""	""	""	""	
"11/13/2022 09:11'58"	"44878.3833101852"	"  13.3000"	"  76.0000"	"  1014.9000"	""	""	""	""	""	
"11/13/2022 09:21'58"	"44878.3902546296"	"  13.4000"	"  75.0000"	"  1014.7000"	""	""	""	""	""	
"11/13/2022 09:31'58"	"44878.3971990741"	"  13.6000"	"  74.0000"	"  1014.7000"	""	""	""	""	""	
"11/13/2022 09:41'58"	"44878.4041435185"	"  13.7000"	"  74.0000"	"  1014.2000"	""	""	""	""	""	
"11/13/2022 09:51'58"	"44878.4110879630"	"  13.8000"	"  73.0000"	"  1013.8000"	""	""	""	""	""	
"11/13/2022 10:01'58"	"44878.4180324074"	"  13.8000"	"  73.0000"	"  1013.7000"	""	""	""	""	""	
"11/13/2022 10:11'58"	"44878.4249768519"	"  13.9000"	"  73.0000"	"  1013.3000"	""	""	""	""	""	
"11/13/2022 10:21'58"	"44878.4319212963"	"  14.1000"	"  72.0000"	"  1013.2000"	""	""	""	""	""	
"11/13/2022 10:31'58"	"44878.4388657407"	"  14.2000"	"  72.0000"	"  1013.1000"	""	""	""	""	""	
"11/13/2022 10:41'58"	"44878.4458101852"	"  14.3000"	"  71.0000"	"  1012.9000"	""	""	""	""	""	
"11/13/2022 10:51'58"	"44878.4527546296"	"  14.4000"	"  71.0000"	"  1012.6000"	""	""	""	""	""	
"11/13/2022 11:01'58"	"44878.4596990741"	"  14.5000"	"  70.0000"	"  1012.0000"	""	""	""	""	""	
"11/13/2022 11:11'58"	"44878.4666435185"	"  14.6000"	"  70.0000"	"  1011.5000"	""	""	""	""	""	
"11/13/2022 11:21'58"	"44878.4735879630"	"  14.8000"	"  69.0000"	"  1011.3000"	""	""	""	""	""	
"11/13/2022 11:31'58"	"44878.4805324074"	"  14.9000"	"  69.0000"	"  1011.0000"	""	""	""	""	""	
"11/13/2022 11:41'58"	"44878.4874768519"	"  15.0000"	"  68.0000"	"  1010.5000"	""	""	""	""	""	
"11/13/2022 11:51'58"	"44878.4944212963"	"  15.1000"	"  68.0000"	"  1010.1000"	""	""	""	""	""	
"11/13/2022 12:01'58"	"44878.5013657407"	"  15.2000"	"  67.0000"	"  1009.8000"	""	""	""	""	""	
"11/13/2022 12:11'58"	"44878.5083101852"	"  15.4000"	"  67.0000"	"  1009.4000"	""	""	""	""	""	
"11/13/2022 12:21'58"	"44878.5152546296"	"  15.5000"	"  66.0000"	"  1009.0000"	""	""	""	""	""	
"11/13/2022 12:31'58"	"44878.5221990741"	"  15.6000"	"  66.0000"	"  1008.8000"	""	""	""	""	""	
"11/13/2022 12:41'58"	"44878.5291435185"	"  15.7000"	"  66.0000"	"  1008.4000"	""	""	""	""	""	
"11/13/2022 12:51'58"	"44878.5360879630"	"  15.7000"	"  65.0000"	"  1008.2000"	""	""	""	""	""	
"11/13/2022 13:01'58"	"44878.5430324074"	"  15.9000"	"  65.0000"	"  1007.9000"	""	""	""	""	""	
"11/13/2022 13:11'58"	"44878.5499768519"	"  16.0000"	"  64.0000"	"  1007.9000"	""	""	""	""	""	
"11/13/2022 13:21'58"	"44878.5569212963"	"  16.1000"	"  64.0000"	"  1007.8000"	""	""	""	""	""	
"11/13/2022 13:31'58"	"44878.5638657407"	"  16.2000"	"  64.0000"	"  1007.7000"	""	""	""	""	""	
"11/13/2022 13:41'58"	"44878.5708101852"	"  16.3000"	"  63.0000"	"  1007.5000"	""	""	""	""	""	
"11/13/2022 13:51'58"	"44878.5777546296"	"  16.4000"	"  63.0000"	"  1007.4000"	""	""	""	""	""	
"11/13/2022 14:01'58"	"44878.5846990741"	"  16.4000"	"  63.0000"	"  1007.3000"	""	""	""	""	""	
"11/13/2022 14:11'58"	"44878.5916435185"	"  16.5000"	"  63.0000"	"  1007.1000"	""	""	""	""	""	
"11/13/2022 14:21'58"	"44878.5985879630"	"  16.6000"	"  63.0000"	"  1007.0000"	""	""	""	""	""	
"11/13/2022 14:31'58"	"44878.6055324074"	"  16.7000"	"  62.0000"	"  1006.7000"	""	""	""	""	""	
"11/13/2022 14:41'58"	"44878.6124768519"	"  16.8000"	"  62.0000"	"  1006.9000"	""	""	""	""	""	
"11/13/2022 14:51'58"	"44878.6194212963"	"  16.8000"	"  62.0000"	"  1007.0000"	""	""	""	""	""	
"11/13/2022 15:01'58"	"44878.6263657407"	"  16.9000"	"  62.0000"	"  1006.7000"	""	""	""	""	""	
"11/13/2022 15:11'58"	"44878.6333101852"	"  17.0000"	"  62.0000"	"  1006.5000"	""	""	""	""	""	
"11/13/2022 15:21'58"	"44878.6402546296"	"  17.0000"	"  61.0000"	"  1006.4000"	""	""	""	""	""	
"11/13/2022 15:31'58"	"44878.6471990741"	"  17.1000"	"  61.0000"	"  1006.7000"	""	""	""	""	""	
"11/13/2022 15:41'58"	"44878.6541435185"	"  17.2000"	"  61.0000"	"  1006.5000"	""	""	""	""	""	
"11/13/2022 15:51'58"	"44878.6610879630"	"  17.2000"	"  61.0000"	"  1006.5000"	""	""	""	""	""	
"11/13/2022 16:01'58"	"44878.6680324074"	"  17.3000"	"  61.0000"	"  1006.5000"	""	""	""	""	""	
"11/13/2022 16:11'58"	"44878.6749768519"	"  17.3000"	"  61.0000"	"  1006.6000"	""	""	""	""	""	
"11/13/2022 16:21'58"	"44878.6819212963"	"  17.4000"	"  61.0000"	"  1006.5000"	""	""	""	""	""	
"11/13/2022 16:31'58"	"44878.6888657407"	"  17.4000"	"  61.0000"	"  1006.6000"	""	""	""	""	""	
"11/13/2022 16:41'58"	"44878.6958101852"	"  17.4000"	"  61.0000"	"  1006.5000"	""	""	""	""	""	
"11/13/2022 16:51'58"	"44878.7027546296"	"  17.5000"	"  61.0000"	"  1006.3000"	""	""	""	""	""	
"11/13/2022 17:01'58"	"44878.7096990741"	"  17.5000"	"  61.0000"	"  1006.4000"	""	""	""	""	""	
"11/13/2022 17:11'58"	"44878.7166435185"	"  17.5000"	"  61.0000"	"  1006.5000"	""	""	""	""	""	
"11/13/2022 17:21'58"	"44878.7235879630"	"  17.6000"	"  60.0000"	"  1006.4000"	""	""	""	""	""	
"11/13/2022 17:31'58"	"44878.7305324074"	"  17.6000"	"  60.0000"	"  1006.3000"	""	""	""	""	""	
"11/13/2022 17:41'58"	"44878.7374768519"	"  17.6000"	"  60.0000"	"  1006.3000"	""	""	""	""	""	
"11/13/2022 17:51'58"	"44878.7444212963"	"  17.6000"	"  60.0000"	"  1006.3000"	""	""	""	""	""	
"11/13/2022 18:01'58"	"44878.7513657407"	"  17.6000"	"  61.0000"	"  1006.2000"	""	""	""	""	""	
"11/13/2022 18:11'58"	"44878.7583101852"	"  17.6000"	"  61.0000"	"  1006.1000"	""	""	""	""	""	
"11/13/2022 18:21'58"	"44878.7652546296"	"  17.6000"	"  61.0000"	"  1006.1000"	""	""	""	""	""	
"11/13/2022 18:31'58"	"44878.7721990741"	"  17.6000"	"  61.0000"	"  1005.5000"	""	""	""	""	""	
"11/13/2022 18:41'58"	"44878.7791435185"	"  17.6000"	"  61.0000"	"  1004.8000"	""	""	""	""	""	
"11/13/2022 18:51'58"	"44878.7860879630"	"  17.6000"	"  61.0000"	"  1005.2000"	""	""	""	""	""	
"11/13/2022 19:01'58"	"44878.7930324074"	"  17.6000"	"  61.0000"	"  1005.1000"	""	""	""	""	""	
"11/13/2022 19:11'58"	"44878.7999768519"	"  17.6000"	"  61.0000"	"  1005.3000"	""	""	""	""	""	
"11/13/2022 19:21'58"	"44878.8069212963"	"  17.6000"	"  61.0000"	"  1004.9000"	""	""	""	""	""	
"11/13/2022 19:31'58"	"44878.8138657407"	"  17.6000"	"  61.0000"	"  1005.1000"	""	""	""	""	""	
"11/13/2022 19:41'58"	"44878.8208101852"	"  17.6000"	"  61.0000"	"  1005.0000"	""	""	""	""	""	
"11/13/2022 19:51'58"	"44878.8277546296"	"  17.6000"	"  61.0000"	"  1004.6000"	""	""	""	""	""	
"11/13/2022 20:01'58"	"44878.8346990741"	"  17.6000"	"  61.0000"	"  1004.6000"	""	""	""	""	""	
"11/13/2022 20:11'58"	"44878.8416435185"	"  17.6000"	"  61.0000"	"  1004.7000"	""	""	""	""	""	
"11/13/2022 20:21'58"	"44878.8485879630"	"  17.6000"	"  61.0000"	"  1004.7000"	""	""	""	""	""	
"11/13/2022 20:31'58"	"44878.8555324074"	"  17.6000"	"  61.0000"	"  1004.7000"	""	""	""	""	""	
"11/13/2022 20:41'58"	"44878.8624768519"	"  17.6000"	"  61.0000"	"  1004.8000"	""	""	""	""	""	
"11/13/2022 20:51'58"	"44878.8694212963"	"  17.6000"	"  61.0000"	"  1004.8000"	""	""	""	""	""	
"11/13/2022 21:01'58"	"44878.8763657407"	"  17.6000"	"  61.0000"	"  1005.0000"	""	""	""	""	""	
"11/13/2022 21:11'58"	"44878.8833101852"	"  17.6000"	"  61.0000"	"  1005.0000"	""	""	""	""	""	
"11/13/2022 21:21'58"	"44878.8902546296"	"  17.6000"	"  61.0000"	"  1005.1000"	""	""	""	""	""	
"11/13/2022 21:31'58"	"44878.8971990741"	"  17.6000"	"  61.0000"	"  1005.2000"	""	""	""	""	""	
"11/13/2022 21:41'58"	"44878.9041435185"	"  17.6000"	"  61.0000"	"  1005.0000"	""	""	""	""	""	
"11/13/2022 21:51'58"	"44878.9110879630"	"  17.6000"	"  61.0000"	"  1005.0000"	""	""	""	""	""	
"11/13/2022 22:01'58"	"44878.9180324074"	"  17.6000"	"  61.0000"	"  1005.2000"	""	""	""	""	""	
"11/13/2022 22:11'58"	"44878.9249768519"	"  17.6000"	"  61.0000"	"  1005.1000"	""	""	""	""	""	
"11/13/2022 22:21'58"	"44878.9319212963"	"  17.6000"	"  61.0000"	"  1004.8000"	""	""	""	""	""	
"11/13/2022 22:31'58"	"44878.9388657407"	"  17.6000"	"  62.0000"	"  1004.8000"	""	""	""	""	""	
"11/13/2022 22:41'58"	"44878.9458101852"	"  17.5000"	"  62.0000"	"  1004.6000"	""	""	""	""	""	
"11/13/2022 22:51'58"	"44878.9527546296"	"  17.5000"	"  62.0000"	"  1004.4000"	""	""	""	""	""	
"11/13/2022 23:01'58"	"44878.9596990741"	"  17.4000"	"  63.0000"	"  1004.5000"	""	""	""	""	""	
"11/13/2022 23:11'58"	"44878.9666435185"	"  17.4000"	"  63.0000"	"  1004.2000"	""	""	""	""	""	
"11/13/2022 23:21'58"	"44878.9735879630"	"  17.3000"	"  63.0000"	"  1004.3000"	""	""	""	""	""	
"11/13/2022 23:31'58"	"44878.9805324074"	"  17.3000"	"  63.0000"	"  1004.2000"	""	""	""	""	""	
"11/13/2022 23:41'58"	"44878.9874768519"	"  17.2000"	"  63.0000"	"  1004.1000"	""	""	""	""	""	
"11/13/2022 23:51'58"	"44878.9944212963"	"  17.2000"	"  63.0000"	"  1004.3000"	""	""	""	""	""	
"11/14/2022 00:01'58"	"44879.0013657407"	"  17.1000"	"  64.0000"	"  1004.2000"	""	""	""	""	""	
"11/14/2022 00:11'58"	"44879.0083101852"	"  17.0000"	"  64.0000"	"  1004.0000"	""	""	""	""	""	
"11/14/2022 00:21'58"	"44879.0152546296"	"  17.0000"	"  64.0000"	"  1003.9000"	""	""	""	""	""	
"11/14/2022 00:31'58"	"44879.0221990741"	"  16.9000"	"  65.0000"	"  1004.0000"	""	""	""	""	""	
"11/14/2022 00:41'58"	"44879.0291435185"	"  16.8000"	"  65.0000"	"  1004.0000"	""	""	""	""	""	
"11/14/2022 00:51'58"	"44879.0360879630"	"  16.8000"	"  65.0000"	"  1004.2000"	""	""	""	""	""	
"11/14/2022 01:01'58"	"44879.0430324074"	"  16.8000"	"  66.0000"	"  1004.2000"	""	""	""	""	""	
"11/14/2022 01:11'58"	"44879.0499768519"	"  16.7000"	"  66.0000"	"  1004.4000"	""	""	""	""	""	
"11/14/2022 01:21'58"	"44879.0569212963"	"  16.6000"	"  67.0000"	"  1004.2000"	""	""	""	""	""	
"11/14/2022 01:31'58"	"44879.0638657407"	"  16.6000"	"  67.0000"	"  1004.3000"	""	""	""	""	""	
"11/14/2022 01:41'58"	"44879.0708101852"	"  16.5000"	"  67.0000"	"  1004.5000"	""	""	""	""	""	
"11/14/2022 01:51'58"	"44879.0777546296"	"  16.4000"	"  67.0000"	"  1004.5000"	""	""	""	""	""	
"11/14/2022 02:01'58"	"44879.0846990741"	"  16.4000"	"  68.0000"	"  1004.6000"	""	""	""	""	""	
"11/14/2022 02:11'58"	"44879.0916435185"	"  16.3000"	"  68.0000"	"  1004.5000"	""	""	""	""	""	
"11/14/2022 02:21'58"	"44879.0985879630"	"  16.3000"	"  68.0000"	"  1004.6000"	""	""	""	""	""	
